market_slug,market_title,category,outlet_name,citations,dead_urls,known_citation_issues,market_total_citations,market_total_dead,market_total_issues,market_dead_pct
starmer-out-in-2025,Starmer out by...?,home,AP News,135,0,1,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Guardian,24,3,2,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,GB News,21,4,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,BBC News,9,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Wikipedia,9,0,9,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,CNN,6,0,4,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Telegraph,6,0,6,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,CNBC,5,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Wikipedia – Keir Starmer,4,0,4,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Blaze Trends,4,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Cryptobriefing,4,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,CryptoBriefing,4,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Altcoin Observer,4,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,en.wikipedia.org,3,0,3,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Canary,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,ABC News,3,0,3,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The New York Times,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Al Jazeera,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Novara Media,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Reuters,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,IAE Limited,3,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Newsy Today,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,India Today,3,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Standard,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Hyphen,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,LabourList,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Time,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,BBC,2,0,1,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Daily Star,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,KnowAfrica,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Fox News,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Bicester Advertiser,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,indiatoday.in,2,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Daily Mail,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Independent,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Mirror,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Islington Gazette,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,NBC News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Institute for Government,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,London Headlines,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Getty Images,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Economist,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,NPR – UK elections,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Al Jazeera,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Joe.co.uk,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Bloomberg,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,PollBludger,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,IBTimes UK,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Getty Images (Jan 29 photo),1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Downtown Dallas News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,FUBAR Radio,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Royanews,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,FreeBets.com,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Wikipedia (citing Ipsos),1,0,1,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Western Morning News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,PBS News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,KnowAfrika,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Herald Scotland,1,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Feminegra,1,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Suffolk News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Crypto Briefing,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,New York Post,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Tottenham Independent,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,CBS News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Bournemouth Echo,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Guardian live update,1,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Witney Gazette,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Science Techy,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,WLT Report,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Wandsworth Times,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Qatar Tribune,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,YouGov,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Cryptobriefing.com,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Wire,1,1,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Guardian (live May 11),1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,independent.co.uk,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Sun,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,NewsDrive360,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Sunday Guardian Live,1,0,1,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,The Hindu,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Nook News,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,Newsweek,1,0,0,335,14,35,4.2
starmer-out-in-2025,Starmer out by...?,home,RT World News,1,0,0,335,14,35,4.2
colombia-presidential-election,Colombia Presidential Election,politics,AP News,53,21,21,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,ColombiaOne,30,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Pulzo,17,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Colombia One,13,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Colombia.com,10,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Infobae,10,3,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Bloomberg,9,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,El Ciudadano,8,1,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Reuters,7,1,2,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,El Colombiano,7,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Wikipedia,6,0,6,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Semana,4,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Justice for Colombia,4,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Colombia Reports,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,The City Paper Bogotá,3,0,3,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,CNN,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Agencia PI,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Polling Data,3,3,3,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Miami Herald,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Washington Blade,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,NTN24,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Estrella Digital,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Pulzo.com,3,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,RTVC Noticias,3,1,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Europapress,2,0,2,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Latin America Reports,2,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,El País,2,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Minuto30,2,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Radio Santa Fe,2,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Prensa Bolivariana,2,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Reto Diario,2,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Ecos del Coimema,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,EUROPAPRESS,1,0,1,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Cambio Colombia,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Colombian News Network,1,1,1,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,El País América Colombia,1,1,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,EL PAÍS English,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,CUE Alexander von Humboldt,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,El País (English),1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,724 Noticias,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Substack,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Substack (Gaël M. L'Hermine),1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,SDP Noticias,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Defend Democracy Press,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Global Gaming Insider,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,EconoTimes,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Chicago Tribune,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,agenciapi.co,1,0,1,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Colombian Policy Watch,1,1,1,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Pasa La Voz,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Colombian Media Outlet,1,1,1,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Diario del Cauca,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Al Jazeera,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Caracol Radio,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,US News,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,El Tiempo,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Xinhua,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Xinhua (Spanish),1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,BBC,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Noticias RCN,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,The Guardian,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,EFE via El Telégrafo,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Venezuela News,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,Vanguardia,1,0,0,259,34,42,13.1
colombia-presidential-election,Colombia Presidential Election,politics,BSS/AFP,1,0,0,259,34,42,13.1
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,AP News,139,14,6,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Wikipedia,12,0,12,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Axios,8,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Reuters,8,1,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,The Guardian,7,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,CryptoBriefing,4,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Al Jazeera,4,1,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,The New York Times,3,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,en.wikipedia.org,2,0,2,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,CNN,2,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,The Washington Times,2,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Polymarket Analytics,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,CNBC,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,NCB Capital Markets,1,0,1,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Congress.gov,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,The Hindu,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,NPR,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,BBC,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Cryptobriefing,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,Brussels Morning,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,PBS NewsHour,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,NewsNation,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,CBS News,1,0,0,204,16,21,7.8
us-x-iran-permanent-peace-deal-by,US x Iran permanent peace deal by...?,home,NBC News,1,0,0,204,16,21,7.8
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,AP News,158,9,7,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Texas Politics,6,1,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Texas Tribune,5,1,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,MSNBC Opinion,4,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Tyler Morning Telegraph,4,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,ABC News,3,1,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Ballotpedia News,3,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Newsweek,3,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,KERA News,2,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Houston Chronicle,2,2,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Wikipedia,2,0,2,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Texas Public Radio,1,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,KUT Radio,1,0,0,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,RedTea News,1,0,1,196,14,10,7.1
texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,home,Legis1,1,0,0,196,14,10,7.1
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,AP News,107,3,3,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,ABC News,27,2,3,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Federal News Network,9,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Newsweek,6,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,The Hill,5,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Wikipedia,4,0,4,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,CNN Politics,3,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,The Guardian,3,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Politico,3,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,abcnews.go.com,2,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Fox News,2,2,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,POLITICO,2,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Emerson Polling,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Florida Politics,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Hindustan Times,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,NJ.com,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,The Indianapolis Star,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Axios,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Libertarian News,1,1,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Jewish Insider,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Conservative Institute,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Al Jazeera,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Mediaite,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,USA Today,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Texas Border Business,1,0,0,187,8,10,4.3
republican-presidential-nominee-2028,Republican Presidential Nominee 2028,politics,Irish Times,1,0,0,187,8,10,4.3
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,en.wikipedia.org,37,0,37,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,BBC,30,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,scmp.com,23,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,The New York Times,14,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,bmj.com,9,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,intelligenceonline.com,9,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,youtube.com,8,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,brookings.edu,7,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,polymarket.com,7,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,Reuters,7,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,npr.org,6,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,theguardian.com,5,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,channelnewsasia.com,5,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,Al Jazeera,4,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,thediplomat.com,4,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,openthemagazine.com,4,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,CNBC,2,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,china.usembassy-china.org.cn,1,0,0,183,0,37,0.0
will-trump-visit-china-by,Will Trump visit China by...?,trump-presidency,politico.com,1,0,0,183,0,37,0.0
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,AP News,129,11,12,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,ABC News,11,0,7,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Reuters,3,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,PhotoNews,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,RTL Deutschland,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Al Mayadeen English,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,CNN,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Al Jazeera,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Top African News,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Act for Canada,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,FDD,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,luna.house.gov,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,NPR,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Gambling911,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Fox News,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,The Hill,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,The Washington Post,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,People.com,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Visit Ukraine,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Prothom Alo,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,The Independent,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,icj-cij.org,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,TRT World,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Crypto Daily,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Nobel Peace Prize Official,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Daily Sabah,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Digital Journal,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,Alternet.org,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,oversight.house.gov,1,0,0,170,11,19,6.5
nobel-peace-prize-winner-2026-139,Nobel Peace Prize Winner 2026,awards,UN News,1,0,0,170,11,19,6.5
california-governor-election-2026,California Governor Election Winner,elections,AP News,122,3,2,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,New York Post,4,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,USA Today,3,0,1,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,CNN Politics,3,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,FOX 11 Los Angeles,2,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,ABC7 San Francisco,2,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Hoodline,2,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Los Angeles Times,2,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Contra Costa News,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Panther Prowler,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Madspace,1,0,0,165,5,4,3.0
